46,8
47,8
48,8
47,8
48,8
48,8
47,8
46,8
48,8
48,8
48,8
48,8
47,8
50,8
46,8
46,8
47,8
48,8
49,8
46,8
48,8
48,8
49,8
47,8
48,9
49,8
47,8
49,9
48,9
46,8
48,8
