51,6
49,7
49,7
50,7
50,6
49,6
50,6
50,6
49,6
50,7
50,7
49,7
49,6
48,7
51,6
49,6
49,6
48,7
49,6
51,7
50,7
49,7
50,7
49,7
49,7
48,7
49,7
48,7
47,7
50,7
49,7
