41,3
41,3
39,3
42,3
40,3
40,3
41,4
39,3
41,3
39,3
39,3
41,3
40,3
39,3
39,3
41,3
38,3
41,3
40,3
39,3
41,3
41,3
40,3
40,3
40,3
39,3
41,3
41,3
39,3
40,3
39,3
