40,4
39,4
40,4
40,4
40,4
37,4
39,4
40,4
39,4
39,4
40,4
41,4
39,4
38,4
38,4
39,4
40,5
40,4
39,4
40,4
40,4
39,4
39,4
39,4
41,4
39,4
39,4
40,5
41,4
40,4
39,4
