49,86
50,87
50,86
50,87
49,86
48,87
50,86
49,85
50,87
50,87
49,88
50,87
49,87
48,87
48,87
48,87
49,87
49,86
50,87
50,88
49,86
50,86
49,86
49,86
49,88
49,88
49,88
50,87
50,86
50,88
49,87
