48,8
49,9
50,8
48,8
48,9
49,8
51,9
51,9
47,8
49,9
49,9
48,9
49,8
48,8
51,8
50,9
48,9
48,8
49,9
48,8
48,8
51,8
49,8
49,8
51,8
48,8
49,9
50,8
50,8
50,9
48,8
