51,100
52,98
51,99
51,98
50,96
51,97
52,98
51,97
50,98
50,99
51,98
50,97
52,98
50,101
50,100
51,97
50,97
50,101
50,99
50,101
52,97
50,99
50,96
50,98
50,99
50,97
51,97
51,96
51,100
49,96
50,100
