42,47
44,47
44,47
43,47
42,48
42,48
43,47
43,49
44,48
43,47
43,47
43,48
43,47
43,47
42,48
42,47
44,47
43,49
43,47
43,47
43,52
44,51
43,49
43,55
43,54
43,55
44,53
43,53
42,54
44,53
43,53
